SourceIP,DestinationIP,SourcePort,DestinationPort,TimeStamp,Duration,FlowBytesSent,FlowSentRate,FlowBytesReceived,FlowReceivedRate,PacketLengthVariance,PacketLengthStandardDeviation,PacketLengthMean,PacketLengthMedian,PacketLengthMode,PacketLengthSkewFromMedian,PacketLengthSkewFromMode,PacketLengthCoefficientofVariation,PacketTimeVariance,PacketTimeStandardDeviation,PacketTimeMean,PacketTimeMedian,PacketTimeMode,PacketTimeSkewFromMedian,PacketTimeSkewFromMode,PacketTimeCoefficientofVariation,ResponseTimeTimeVariance,ResponseTimeTimeStandardDeviation,ResponseTimeTimeMean,ResponseTimeTimeMedian,ResponseTimeTimeMode,ResponseTimeTimeSkewFromMedian,ResponseTimeTimeSkewFromMode,ResponseTimeTimeCoefficientofVariation,DoH
192.168.68.63,1.1.1.1,56352,443,2024-07-24 09:45:44,3.039505,19501,6415.847317244090731879039515,30805,10134.87393506508461081656388,43719.870287380254,209.09297043989847,205.33061224489796,121.0,66,1.20994902986188,0.6663572283265594,1.0183234158504975,1.063129964073549254477301124,1.031081938583713750466541187,1.481131118367346938775510204,1.297040,1.29704,0.5356250889823938384154321747,0.1785416963274647,0.6961449434134345400739634137,0.0003370911960301631271160357035,0.01836004346482227495481052003,0.008439929824561403508771929825,0.000995,2e-06,1.216488921525568462202244731,0.45958114645689285,2.175378687556372948191553188,True
1.1.1.1,192.168.68.63,443,56352,2024-07-24 09:45:47,3.683949,12748,3460.417068748780181267438827,7271,1973.697247166016684812954794,31818.73390000001,178.37806451467065,200.19,121.0,66,1.3318341615959237,0.7522785963907775,0.891043830933966,1.2477436179305536,1.117024448224188869297576623,2.80147508,3.2642805,0.0,-1.242959598786992970959015710,2.5079800934112937,0.3987272477270041857011901826,0.03653998571132231404958677686,0.1911543504901793074792988582,0.04596836363636363636363636364,0.000013,2e-06,0.7212291562057536266796634117,0.2404672638550551,4.158389278381124532825515256,True
192.168.68.63,1.1.1.1,56352,443,2024-07-24 09:45:50,3.471341,14505,4178.500469991280026940597308,23507,6771.734612070666638627550563,30243.256400000002,173.9058837417527,190.06,121.0,66,1.191334045417686,0.7133743685419351,0.9150051759536604,0.9821106059235636,0.9910149372857926807001913754,1.34611208,1.1959055,0.0,0.4547052955974250412762839820,1.3583166401979296,0.7362053665589218103593508910,0.0015031591505,0.03877059646819997016281085722,0.011746,0.000026,1e-06,0.9068728160743821057718596777,0.3029357572466899,3.300748890532944846144292288,True
1.1.1.1,192.168.68.63,443,56352,2024-07-24 09:45:54,5.180217,25247,4873.734053998124016812423109,14050,2712.241591423679741601558390,31513.509775,177.5204488925149,196.485,121.0,66,1.2756558549326,0.7350420800197845,0.9034809216607623,2.3878738525338631,1.545274685139785463119930689,2.47603413,1.946855,0.0,1.027349639042583199323128031,1.6023262102271598,0.6240926433190100909957693875,0.008587762184456049149338374287,0.09267017958575481874395465776,0.01585097826086956521739130435,0.0000115,3e-06,0.5127694258824247392138145950,0.17101486510236244,5.846338191916178074624271244,True
192.168.68.63,1.1.1.1,56352,443,2024-07-24 09:45:59,10.192462,7407,726.7135261333326530920596025,12853,1261.029965085962547616071563,30232.599999999995,173.87524263103128,202.6,122.0,66,1.3906522650444673,0.7856207584990663,0.8582193614562255,8.3598734078975064,2.891344567480241777902454999,3.04199956,2.153764,0.0,0.9216150541069019353147314295,1.0521055131976371,0.9504750117321653320365552581,0.0002232564370154320987654320988,0.01494176820243949905338114344,0.01335538888888888888888888889,0.011773,3e-06,0.3177111706157782963532295034,0.8936284319220589,1.118781963351917798312210976,True
192.168.68.63,1.1.1.1,56248,443,2024-07-24 09:45:42,0.100752,2333,23155.86787359059869779259965,4350,43175.32158170557408289661744,1098861.6581632653,1048.2660245201432,477.35714285714283,66.0,66,1.1772502396386832,0.39241674654622777,2.195978504157116,0.0009643135509234693877551020407,0.03105339837962134198071880497,0.04663092857142857142857142857,0.0392245,0.0,0.7155186508948091226858136548,1.5016368901520911,0.6659399529660706302072096073,0.000005454476222222222222222222223,0.002335482010682638981611386132,0.01971133333333333333333333333,0.018223,0.017902,1.911810915081689429881373098,0.7747151658875258,0.1184842228167875831980613251,True
192.168.68.63,1.1.1.1,56250,443,2024-07-24 09:45:42,0.818136,2603,3181.622615310901854948321550,6149,7515.865332903087017317414220,392424.684310019,626.4380929589285,380.5217391304348,66.0,66,1.5062385700946959,0.5020795233648986,1.6462609846955385,0.05057798074154253308128544422,0.2248954884864134687412834660,0.1592606086956521739130434783,0.090124,0.0,0.9222498302783281394573326817,0.7081538619004958,1.412122497385338272748882394,0.021705348906859375,0.1473273528807850908235207532,0.096246875,0.020795,0.000743,1.536412760929488142991292671,0.6482426591705629,1.530723494978772981704816423,True
192.168.68.63,1.1.1.1,56262,443,2024-07-24 09:45:42,1.972641,9690,4912.196390524175458180175714,17498,8870.341841216926952243211005,110173.17769598245,331.9234515607212,240.60176991150442,121.0,66,1.080988125567483,0.5260302310382646,1.3795553194924783,0.4965841064262109797165009007,0.7046872401471527848970608284,0.5618703539823008849557522124,0.249313,0.0,1.330621598528019296900678636,0.7973329471170375,1.254181209513237073922162210,0.0001507027124444444444444444443,0.01227610330864173057136807154,0.009175666666666666666666666667,0.003444,2e-06,1.400688766434184784526362939,0.7472783859849802,1.337897697748581091804563324,True
192.168.68.63,1.1.1.1,56276,443,2024-07-24 09:45:42,0.782423,2635,3367.743535146589504654132100,6084,7775.845035230303812643544477,458066.48966942134,676.8060945864934,396.3181818181818,66.0,66,1.4641631530519634,0.4880543843506544,1.7077341531027475,0.04834507682272727272727272727,0.2198751391647706785534388014,0.145046,0.0578845,0.0,1.189240861851361814167061159,0.6596743977103524,1.515899364096705035322854828,0.021713922893859375,0.1473564484298511281136065646,0.095510875,0.019478,0.000723,1.547937857016051078483459561,0.6432556973923246,1.542823771951111620677818778,True
192.168.68.63,1.1.1.1,56292,443,2024-07-24 09:45:42,0.781204,2537,3247.551215815587221775618148,6150,7872.463530652684830082795275,734586.026859504,857.0799419304503,394.8636363636364,66.0,66,1.1511072197871692,0.3837024065957231,2.1705719721963748,0.04804086510541322314049586777,0.2191822645777098981118908905,0.1448516363636363636363636364,0.0577525,0.0,1.192146680272424568597756367,0.6608729800411384,1.513150076036928618643527292,0.02339985928412244897959183673,0.1529701254628577762009232709,0.1088801428571428571428571429,0.022338,0.00727,1.697236161543632235436133978,0.6642482808305895,1.404940528628471456039423292,True
192.168.68.63,1.1.1.1,56294,443,2024-07-24 09:45:42,0.013935,128,9185.504126300681736634373879,74,5310.369573017581628991747399,88.8888888888889,9.428090415820634,67.33333333333333,74.0,74,-2.121320343559644,-0.707106781186548,0.14002114478941535,0.00004309329355555555555555555557,0.006564548236973779413219571720,0.009283666666666666666666666667,0.013916,0.0,-2.116977360563419436504150582,1.4142125751133772,0.7071072748167512204107111112,0E-12,0.000000,0.013916,0.013916,0.013916,-10,-10,0,True
192.168.68.63,1.1.1.1,56308,443,2024-07-24 09:45:42,0.018189,128,7037.220297982296992687888284,74,4068.392984771015448897685414,88.8888888888889,9.428090415820634,67.33333333333333,74.0,74,-2.121320343559644,-0.707106781186548,0.14002114478941535,0.00007350377355555555555555555557,0.008573434175145660704891009356,0.01212466666666666666666666667,0.018185,0.0,-2.120620468832270346054600548,1.414213536719744,0.7071067940132232395302421527,0E-12,0.000000,0.018185,0.018185,0.018185,-10,-10,0,True
192.168.68.63,1.1.1.1,56314,443,2024-07-24 09:45:44,0.020927,128,6116.500215033210684761313136,74,3536.101686816074927127634157,88.8888888888889,9.428090415820634,67.33333333333333,74.0,74,-2.121320343559644,-0.707106781186548,0.14002114478941535,0.00009729660422222222222222222223,0.009863904106499729259329262020,0.01394966666666666666666666667,0.020922,0.0,-2.120559950113153923109180798,1.414213532091686,0.7071067963272524499507225036,0E-12,0.000000,0.020922,0.020922,0.020922,-10,-10,0,True
192.168.68.63,1.1.1.1,56328,443,2024-07-24 09:45:44,0.023906,128,5354.304358738392035472266377,74,3095.457207395632895507403999,88.8888888888889,9.428090415820634,67.33333333333333,74.0,74,-2.121320343559644,-0.707106781186548,0.14002114478941535,0.0001269727402222222222222222222,0.01126821814761421018089404975,0.01593566666666666666666666667,0.023901,0.0,-2.120654719935417334874804399,1.4142135391690729,0.7071067927885587998134614019,0E-12,0.000000,0.023901,0.023901,0.023901,-10,-10,0,True
192.168.68.63,1.1.1.1,56344,443,2024-07-24 09:45:44,0.115088,3000,26067.00959265953009870707632,5685,49396.98317808980953704990963,783272.4875,885.0268286893906,434.25,113.5,66,1.0872551755577475,0.41608908121500704,2.0380583274367083,0.00058867961306,0.02426272064423114112857579035,0.0437462,0.0402635,0.018715,0.4306235954822406426643796082,1.0316732557340629,0.5546246449801615026808223423,0.00025026745904,0.01581984383740876248729410619,0.0220224,0.018577,0.003068,0.6533692814058166450035227097,1.1981407777982633,0.7183523974411854515081964813,True
1.1.1.1,192.168.68.63,443,56352,2024-07-24 09:46:09,35.018492,7218,206.1196695734356579375262647,4239,121.0503296372670759209162976,28218.6723998925,167.98414329898077,187.81967213114754,121.0,66,1.193321062671151,0.7251855427469187,0.8943905683196148,147.6011297292550819672131148,12.14912053316021233255581887,11.382264,8.822542,0.0,0.6320758757014740080529255388,0.9368796670452705,1.067372935047035662901143294,0.0135514012026875,0.1164104857935379462180641542,0.04503275,0.000019,1.9e-05,1.160043694341289869801651172,0.38668123144709665,2.585018365379372705821078087,True
1.1.1.1,192.168.68.63,443,56352,2024-07-24 09:46:44,5.436676,13333,2452.417616940939647681782030,7670,1410.788503857871979128423323,31095.689100000007,176.3396980262811,210.03,122.0,66,1.4976208020989177,0.8167758117547317,0.8395929059004956,4.7918617826267164,2.189032156599513364033146648,3.57284994,5.1446255,0.0,-2.154069169694100530936468695,1.6321596415240134,0.6126851654451273607178550152,0.00000134302537109375,0.001158889714810581102173350672,0.0006044375,0.0000285,1.1e-05,1.490920557770597290010464710,0.5120741796358047,1.917302806014817251036460630,True
192.168.68.63,1.1.1.1,56344,443,2024-07-24 09:46:30,0.015618,66,4225.893200153668843641951594,66,4225.893200153668843641951594,0.0,0.0,66.0,66.0,66,-10,-10,0.0,0.000060980481,0.007809,0.007809,0.007809,0.0,0,1.0,1,0E-12,0.000000,0.015618,0.015618,0.015618,-10,-10,0,True
192.168.68.63,1.1.1.1,34598,443,2024-07-24 09:46:41,0.152779,4352,28485.59029709580505174140425,5369,35142.26431643092309806976090,115625.06208911614,340.0368540160259,262.72972972972974,121.0,66,1.2504209004626012,0.5785541402534499,1.294245818186705,0.002325737650813732651570489409,0.04822590228097067601375261607,0.08421967567567567567567567568,0.072043,0.0,0.7574773161152716947219805311,1.7463576976745891,0.5726203751565773333152061772,0.000259226106484375,0.01610050019360811659625158188,0.015869625,0.015235,0.000427,0.1182494318254681665596880017,0.9591394561847654,1.014548245066163604763917350,True
1.1.1.1,192.168.68.63,443,56352,2024-07-24 09:46:50,36.355445,11699,321.7949883435617415768119466,6929,190.5904328773860421733250686,28821.197417742616,169.76806948817736,190.08163265306123,121.5,66,1.2119175212362991,0.730889106692129,0.8931324248358052,120.7746580409786581632653060,10.98975241035841799565786772,8.861910357142857142857142857,0.8944145,0.0,2.174979624554528029712171921,0.8063794366095128,1.240110988202502225227317345,0.2190194498104444444444444444,0.4679951386611237486909103672,0.118655,0.0000165,1.1e-05,0.7605111049192311211462450645,0.25351545389857216,3.944167027610498914423415509,True
192.168.68.63,1.1.1.1,56344,443,2024-07-24 09:47:15,0.012658,66,5214.093853689366408595354716,66,5214.093853689366408595354716,0.0,0.0,66.0,66.0,66,-10,-10,0.0,0.000040056241,0.006329,0.006329,0.006329,0.0,0,1.0,1,0E-12,0.000000,0.012658,0.012658,0.012658,-10,-10,0,True
1.1.1.1,192.168.68.63,443,56352,2024-07-24 09:47:26,75.484586,10981,145.4734083061673014938440545,6396,84.73253069176268649072275497,35155.99151199638,187.49931069738997,184.86170212765958,121.0,66,1.0217909904329352,0.6339314085239149,1.0142680097574182,213.9237892528812788592123131,14.62613377666433347938670509,31.78602638297872340425531915,30.989201,0.0,0.1634386903222587083602348912,2.173235037251786,0.4601435108761050878553961255,30.39107731320671,5.512810291784645658178003426,1.5402243,0.000010,3e-06,0.8381646846955390214634015726,0.2793894980016424,3.579225630828344714583456076,True
192.168.68.63,1.1.1.1,34598,443,2024-07-24 09:47:28,0.021062,66,3133.605545532238154021460450,66,3133.605545532238154021460450,0.0,0.0,66.0,66.0,66,-10,-10,0.0,0.000110901961,0.010531,0.010531,0.010531,0.0,0,1.0,1,0E-12,0.000000,0.021062,0.021062,0.021062,-10,-10,0,True
192.168.68.63,1.1.1.1,56344,443,2024-07-24 09:48:00,0.013306,66,4960.168345107470314143995190,66,4960.168345107470314143995190,0.0,0.0,66.0,66.0,66,-10,-10,0.0,0.000044262409,0.006653,0.006653,0.006653,0.0,0,1.0,1,0E-12,0.000000,0.013306,0.013306,0.013306,-10,-10,0,True
192.168.68.63,1.1.1.1,34598,443,2024-07-24 09:48:13,0.014731,66,4480.347566356662819903604643,66,4480.347566356662819903604643,0.0,0.0,66.0,66.0,66,-10,-10,0.0,0.00005425059025,0.0073655,0.0073655,0.0073655,0.0,0,1.0,1,0E-12,0.000000,0.014731,0.014731,0.014731,-10,-10,0,True
1.1.1.1,192.168.68.63,443,56352,2024-07-24 09:48:42,23.135432,11078,478.8326407736842778643597405,5853,252.9885761372426501480499694,28895.52332899305,169.9868328106417,176.36458333333334,121.0,66,0.9770977390055947,0.6492537187058184,0.9638376912067569,37.29538672502000509982638878,6.106994901342230947173773214,10.78409892708333333333333333,9.689922,0.0,0.5375034422459639266450077306,1.7658601491075652,0.5662962610631325481798576640,3.2142279124807904,1.792826793775904722436277162,0.37342264,0.000004,2e-06,0.6248545168385222975353828743,0.20828595450290657,4.801066142577495361385365285,True
1.1.1.1,192.168.68.63,443,56352,2024-07-24 09:49:05,9.203778,12228,1328.584848526333425252108428,7701,836.7216158407992891614726040,29883.9659,172.86979464325165,199.29,122.0,66,1.341298521690883,0.7710427392770854,0.8674283438368792,3.9510982722962075,1.987736972613883715501757741,6.67722155,7.295640,0.0,-0.9333505265338654227667445978,3.3592078036458823,0.2976892346209305748589033624,1.043093361820759002770083102,1.021319422032480004462809555,0.3293523684210526315789473684,0.000011,9e-06,0.9673997027266331062437784769,0.3224685258267603,3.100993100273682255973386614,True
192.168.68.63,1.1.1.1,56344,443,2024-07-24 09:48:45,0.013885,66,4753.330932661145120633777458,66,4753.330932661145120633777458,0.0,0.0,66.0,66.0,66,-10,-10,0.0,0.00004819830625,0.0069425,0.0069425,0.0069425,0.0,0,1.0,1,0E-12,0.000000,0.013885,0.013885,0.013885,-10,-10,0,True
192.168.68.63,1.1.1.1,56352,443,2024-07-24 09:49:14,12.150122,30288,2492.814475443127237734732211,60261,4959.703285283884392271945911,42937.961294212975,207.21477093637165,226.93984962406014,122.0,66,1.519291059462409,0.7766813576889222,0.9130823488234248,4.466966854873917852274797273,2.113520015252734211085983657,1.022088273182957393483709273,0.425240,0.0,0.8471861191883528318396659920,0.48359526562644667,2.067844892370080739053105587,0.0004999800368182586644125105660,0.02236023338022791443718953306,0.01086192307692307692307692308,0.003886,1e-06,0.9359369768150388249621702568,0.48572494268002014,2.058588817272496637395729115,True
192.168.68.63,1.1.1.1,34598,443,2024-07-24 09:48:58,0.013081,66,5045.485819126978059781362281,66,5045.485819126978059781362281,0.0,0.0,66.0,66.0,66,-10,-10,0.0,0.00004277814025,0.0065405,0.0065405,0.0065405,0.0,0,1.0,1,0E-12,0.000000,0.013081,0.013081,0.013081,-10,-10,0,True
192.168.68.63,1.1.1.1,56344,443,2024-07-24 09:49:30,0.000000,66,-1,0,-1,0.0,0.0,66.0,66.0,66,-10,-10,0.0,0E-12,0.000000,0.000000,0.000000,0.0,-10,-10,-1,-1,-1,-1,nan,-1,nan,-0.0,1.0,True
1.1.1.1,192.168.68.63,443,56344,2024-07-24 09:49:30,0.000000,66,-1,0,-1,0.0,0.0,66.0,66.0,66,-10,-10,0.0,0E-12,0.000000,0.000000,0.000000,0.0,-10,-10,-1,-1,-1,-1,nan,-1,nan,-0.0,1.0,True
192.168.68.63,1.1.1.1,34598,443,2024-07-24 09:49:43,45.078014,132,2.928256777239565168066188541,132,2.928256777239565168066188541,0.0,0.0,66.0,66.0,66,-10,-10,0.0,507.6456771651681875,22.53099370123670749369723881,22.53793025,22.5368535,0.0,0.0001433691759375306321155670118,1.0003078669700622,0.9996922277828376673451298311,0.00000463756225,0.0021535,0.0160295,0.0160295,0.013876,0,0.9999999999999996,0.1343460494712873140147852397,True
192.168.68.63,1.1.1.1,56352,443,2024-07-24 09:49:44,60.001092,6799,113.3146043408676628752023380,10087,168.1136069990192845156884811,25631.750491386294,160.099189540067,181.56989247311827,121.0,66,1.1349818693109592,0.7218643192706191,0.8817496522104838,361.7277089486703609665857324,19.01914059437677012953374503,18.66573769892473118279569892,26.019547,0.0,-1.159959241783433890200743220,0.9814185665383574,1.018933240204719970405392564,0.0003413086713979238754325259516,0.01847454116880643602828652433,0.01449111764705882352941176471,0.011211,5e-06,0.5326439694097266308386049344,0.7841124450504939,1.274887252920488463443614196,True
1.1.1.1,192.168.68.63,443,56344,2024-07-24 09:50:15,0.013691,66,4820.685121612738295230443357,66,4820.685121612738295230443357,0.0,0.0,66.0,66.0,66,-10,-10,0.0,0.00004686087025,0.0068455,0.0068455,0.0068455,0.0,0,1.0,1,-1,-1,-1,nan,-1,nan,-0.0,1.0,True
1.1.1.1,192.168.68.63,443,56352,2024-07-24 09:50:44,26.711427,12005,449.4331208886743489967795431,6484,242.7425535895180740437416541,29267.5906913786,171.0777328917431,188.66326530612244,121.0,66,1.1865354566442494,0.7170031028160923,0.9067887837844569,62.10752224000320751770095795,7.880832585457148734906920560,9.935531459183673469387755102,7.8701565,0.0,0.7862271924142895165690990052,1.2607210407588345,0.7931968831091252359224917718,6.569593488681109375,2.563121824783424018472687080,0.984804125,0.000020,2e-05,1.152638296952441490177098934,0.38421276565081386,2.602671698581100092846064267,True
1.1.1.1,192.168.68.63,443,56352,2024-07-24 09:51:11,16.050988,13592,846.8014554618070862678359737,6581,410.0059136546610090294753195,32185.63983756767,179.40356695887533,205.8469387755102,122.0,66,1.4020948445478307,0.7795103583841636,0.8715386686149696,19.03819718346373229904206581,4.363278261062859637321456918,7.012514887755102040816326531,7.4628855,0.0,-0.3096552078265973015587006893,1.6071665541786715,0.6222130478014092941923570174,0.8916568244687335640138408306,0.9442758201228778493971930070,0.2872038235294117647058823529,0.000028,1.4e-05,0.9123684544587040474846858581,0.3041376443294291,3.287824683246868833622418414,True
192.168.68.63,1.1.1.1,56344,443,2024-07-24 09:51:01,0.013121,66,5030.104412773416660315524731,66,5030.104412773416660315524731,0.0,0.0,66.0,66.0,66,-10,-10,0.0,0.00004304016025,0.0065605,0.0065605,0.0065605,0.0,0,1.0,1,0E-12,0.000000,0.013121,0.013121,0.013121,-10,-10,0,True
192.168.68.63,1.1.1.1,34598,443,2024-07-24 09:51:13,0.014689,66,4493.158145551092654367213561,66,4493.158145551092654367213561,0.0,0.0,66.0,66.0,66,-10,-10,0.0,0.00005394168025,0.0073445,0.0073445,0.0073445,0.0,0,1.0,1,0E-12,0.000000,0.014689,0.014689,0.014689,-10,-10,0,True
1.1.1.1,192.168.68.63,443,56352,2024-07-24 09:51:27,44.461678,12601,283.4126053452143664033552670,6143,138.1639262467781805266099044,30434.958333333332,174.45617883392188,195.25,122.0,66,1.2596286441032092,0.7408737303769729,0.8935015561276409,143.2683894578739365234375,11.96947740955610545002233550,19.98208346875,19.506909,0.0,0.1190965451099728761922184896,1.6694198739868833,0.5990104799769845296314121623,9.101228819187632653061224486,3.016824293721401444167700562,1.017976285714285714285714286,0.0000285,1.8e-05,1.012270871558048499918476938,0.3374271043338039,2.963550660322680841172261931,True
192.168.68.63,1.1.1.1,56344,443,2024-07-24 09:51:46,0.012906,66,5113.900511390051139005113901,66,5113.900511390051139005113901,0.0,0.0,66.0,66.0,66,-10,-10,0.0,0.000041641209,0.006453,0.006453,0.006453,0.0,0,1.0,1,0E-12,0.000000,0.012906,0.012906,0.012906,-10,-10,0,True
192.168.68.63,1.1.1.1,34598,443,2024-07-24 09:51:58,0.010054,66,6564.551422319474835886214442,66,6564.551422319474835886214442,0.0,0.0,66.0,66.0,66,-10,-10,0.0,0.000025270729,0.005027,0.005027,0.005027,0.0,0,1.0,1,0E-12,0.000000,0.010054,0.010054,0.010054,-10,-10,0,True
192.168.68.63,1.1.1.1,56352,443,2024-07-24 09:52:12,28.220086,7144,253.1530201573446657816705449,9401,333.1315149075024080366020146,23621.7540166205,153.6937019419485,174.1578947368421,121.0,66,1.0376071510774136,0.703723661869335,0.8824963242360294,87.79927562513645828254847644,9.370126766759159394598320286,20.00298234736842105263157895,26.676697,0.0,-2.136699369844218118452690533,2.1347611238654394,0.4684364863218452517497783814,0.00044423363162109375,0.02107685060964027780096958708,0.0174015625,0.008834,3e-06,1.219474767650719337953376451,0.8254820808969497,1.211204488656709867344934518,True
1.1.1.1,192.168.68.63,443,56352,2024-07-24 09:52:40,10.734788,13883,1293.271930475012641143914533,6347,591.2552721115684818368094461,33936.102040816324,184.21753999230455,206.42857142857142,122.0,66,1.3749272425215044,0.7622975067110203,0.8924033079211986,14.68297269668991670137442733,3.831836726256732967242367246,2.134377040816326530612244898,0.2343885,0.0,1.487528313352013640597075476,0.5570114786444382,1.795295139040282177587792022,0.03128700424885330578512396695,0.1768813281521068457886845875,0.04061368181818181818181818182,0.000012,1.2e-05,0.6886257963293941163595813436,0.22954193210979804,4.355215292815957237150334387,True
192.168.68.63,1.1.1.1,56352,443,2024-07-24 09:52:51,2.350603,22910,9746.435276395035656808061591,42938,18266.80217799432741300849186,34421.46328888889,185.53022203643505,219.49333333333334,122.0,66,1.5764547510893498,0.8273225334856216,0.845265863973553,0.3560876408612744333333333333,0.5967307942961167756038815960,1.30435033,1.4374505,0.0,-0.6691468143034267525045137061,2.1858270805993296,0.4574927307268107760618894435,0.002137790074107725453985841793,0.04623624199810929112688556104,0.02165954385964912280701754386,0.012475,1.4e-05,0.5959314682208407278382592263,0.46815102015718013,2.134682165871719443179277543,True
1.1.1.1,192.168.68.63,443,56344,2024-07-24 09:52:24,0.018680,237,12687.36616702355460385438972,132,7066.381156316916488222698073,243.35999999999999,15.6,73.8,66.0,66,1.4999999999999996,0.49999999999999983,0.21138211382113822,0.0000489685384,0.006997752382015242471036021268,0.004931,0.002951,0.0,0.8488439824287371476448634687,0.7046548278377277,1.419134532957867059630099628,7.5625E-10,0.0000275,0.0000365,0.0000365,9e-06,0,0.9999999999999999,0.7534246575342465753424657534,True
192.168.68.63,1.1.1.1,34598,443,2024-07-24 09:52:43,38.704724,198,5.115654616216873165146456024,303,7.828501761180366510299879674,186.24489795918367,13.64715713836342,71.57142857142857,66.0,66,1.2247448713915887,0.4082482904638629,0.19067884225258272,305.3075156066437142857142857,17.47305112470754817615257100,27.635894,38.680734,0.0,-1.896321355870500987796151571,1.5816295507154907,0.6322593046820757155948192231,0.00005653222866666666666666666667,0.007518791702572073958376257599,0.013713,0.017156,0.003279,-1.373757966518289489148420590,1.3877229763434826,0.5482966311217147202199560708,True
192.168.68.63,1.1.1.1,56352,443,2024-07-24 09:52:53,33.225612,6659,200.4176777842346440450818483,12232,368.1497273850064823486170849,31175.767756232686,176.56660996981475,198.85263157894738,122.0,66,1.3057842293979454,0.752422168617608,0.8879269465423959,110.3875616736798708033240997,10.50654851384030257947079977,7.423575515789473684210526316,3.899425,0.0,1.006272567384170381225931755,0.7065665290566525,1.415294892803816855388266171,0.0003737857551388888888888888889,0.01933353964329576377763660328,0.0195575,0.0140685,1e-06,0.8517322903005096882188985522,1.0115323091796875,0.9885486203909376851661308081,True
1.1.1.1,192.168.68.63,443,56352,2024-07-24 09:53:26,75.517004,12169,161.1425156644191022196802193,5446,72.11620842373460684430754165,27276.1275,165.15485914740745,176.15,121.0,66,1.0017870552166386,0.6669497983204153,0.9375808069679673,795.1204570529323611,28.19788036454038793360184463,36.42543283,37.695169,0.0,-0.1350884697982542238773889637,1.2917791110216208,0.7741261578453119491346849874,59.13560340536991003460207612,7.689967711594757407119127223,4.073608176470588235294117647,0.000052,1.7e-05,1.589170330453497255350333204,0.5297279948690189,1.887753406430320082634433434,True
1.1.1.1,192.168.68.63,443,56352,2024-07-24 09:54:42,33.008445,11891,360.2411443495747830593049748,6435,194.9501104944507382883380299,28321.6124,168.29026234455753,183.26,121.5,66,1.1009549656572384,0.6967723406356205,0.9183142112002485,104.03739225985253,10.19987216879959383346659260,20.5918153,25.282339,0.0,-1.379583083702122517964967967,2.0188307225053603,0.4953362304487838832483405482,2.601884231041501385041551246,1.613035719084205954286887246,0.6663861578947368421052631579,0.000015,8e-06,1.239348546366473859389429936,0.4131205217656743,2.420572066172783579763405529,True
192.168.68.63,1.1.1.1,56352,443,2024-07-24 09:55:15,29.674424,6721,226.4913381301015312041103140,11760,396.3008683841681307782081971,29342.373900000006,171.29615845079542,184.81,121.0,66,1.1175381966022782,0.6935940716623135,0.9268771086564331,46.2715358482147604,6.802318417143875542938972937,15.11161614,15.389532,0.0,-0.1225681493972271132156336398,2.2215390714310304,0.4501383805758763498434769623,0.0002985196030260416666666666667,0.01727771984452930254962833351,0.011616125,0.001130,1e-06,1.820748066473641879604066746,0.6722602927074162,1.487391005565909677248508733,True
192.168.68.63,1.1.1.1,56352,443,2024-07-24 09:55:44,33.912596,6248,184.2383284370208638701678869,12167,358.7752468138977033784143213,28885.287499999995,169.95672243250633,184.15,121.0,66,1.1146955371255463,0.69517697393182,0.9229254544257742,140.1216134076541259,11.83729755508638575931246570,19.87659471,18.3941395,0.0,0.3757078513320808544955954871,1.6791497060458025,0.5955395140763719762595323201,0.0004463263316398891966759002771,0.02112643679468663254770128589,0.02081578947368421052631578947,0.014044,1e-05,0.9616088419681833285631854141,0.9848224608759835,1.014923638682796506716370245,True
1.1.1.1,192.168.68.63,443,56352,2024-07-24 09:56:18,27.778379,12287,442.3224263734035740530431959,6950,250.1945847884068397223610492,30082.61309999999,173.44340027801573,192.37,122.0,66,1.2171694031690325,0.7285950332929308,0.9016135586526783,86.3546538542737104,9.292720476495228703345039071,7.27017564,1.7710665,0.0,1.775295777133071120069754880,0.7823516975883432,1.278197520479055263009442104,13.06995219622033106575963720,3.615238885083575091435852987,1.154302380952380952380952381,0.000015,2e-06,0.9578515425757516233647492068,0.31928744341487586,3.131968663272398167524516466,True
192.168.68.63,1.1.1.1,56352,443,2024-07-24 09:56:46,26.349747,7524,285.5435386153802539356449988,11570,439.0934000239167381758921632,28093.436400000006,167.61096742158614,190.94,122.0,66,1.233928800612389,0.7454166151654187,0.8778200870513572,72.9784649675235499,8.542743409907823627351082029,19.34104949,22.718427,0.0,-1.186051370599380546432346657,2.264032590229547,0.4416897549600253686828801982,0.001107316109172839506172839507,0.03327635961418916247634712986,0.02214322222222222222222222222,0.013447,0.000435,0.7840000219117226685548116197,0.6523616908192612,1.502778560420808284888399103,True
192.168.68.63,1.1.1.1,56352,443,2024-07-24 09:57:13,2.051092,7139,3480.584976198044748845980580,12044,5871.994040247828961353269380,28382.001100000005,168.4695850888225,191.83,121.5,66,1.252392233819294,0.7469003970874533,0.8782233492614424,0.3578262431343856,0.5981857931565957877701366265,1.58170512,1.7910315,0.0,-1.049806175914319608183577321,2.6441703198155597,0.3781904639447558896250753911,0.0003115808919733333333333333333,0.01765165408604341910196810346,0.0202494,0.015549,5e-06,0.7988599782923093826791349067,1.1468840201217505,0.8717124500500468706217519265,True
